timestamp,visitorid,event,itemid,transactionid
1761549505474,41,view,1022,
1764905662474,21,addtocart,1001,
1762998581474,86,view,1019,
1762545967474,40,view,1151,
1759522087474,33,view,1044,
1760962341474,77,transaction,1004,tx_30432
1764629575474,64,view,1180,
1764471863474,85,view,1070,
1764275233474,70,view,1095,
1762059490474,74,view,1153,
1762853688474,5,view,1146,
1760430573474,92,view,1043,
1764900489474,93,view,1152,
1758870890474,73,transaction,1009,tx_43748
1758712079474,54,view,1068,
1763052563474,73,addtocart,1082,
1761766537474,48,view,1187,
1764976488474,21,view,1110,
1759091819474,9,view,1152,
1761894185474,20,addtocart,1032,
1759600768474,79,view,1051,
1766139897474,78,view,1137,
1759610328474,50,view,1021,
1765389151474,20,view,1151,
1766194414474,2,view,1024,
1762047558474,62,transaction,1108,tx_67533
1760468565474,39,view,1014,
1766240483474,50,view,1004,
1762937748474,62,addtocart,1006,
1764497700474,31,view,1167,
1760423985474,29,view,1076,
1761874368474,26,view,1115,
1763672480474,31,addtocart,1174,
1760418465474,27,view,1048,
1760105500474,92,view,1106,
1763750717474,48,view,1131,
1759881240474,8,view,1108,
1761508967474,9,view,1047,
1761199382474,100,view,1176,
1758789481474,13,view,1092,
1763280426474,20,view,1175,
1759222669474,69,addtocart,1028,
1762003297474,38,view,1167,
1764643001474,100,view,1132,
1758733419474,33,view,1134,
1765727160474,15,addtocart,1067,
1760234075474,98,view,1136,
1763550410474,90,view,1054,
1765300252474,82,addtocart,1029,
1765701585474,27,view,1141,
1766110483474,74,view,1188,
1764041074474,89,view,1069,
1760681950474,79,view,1068,
1760268220474,47,view,1095,
1760067417474,12,addtocart,1103,
1761291293474,71,view,1138,
1763592321474,84,view,1007,
1759217727474,73,view,1181,
1758788283474,13,view,1062,
1763299901474,62,view,1001,
1759695794474,3,view,1162,
1763916800474,23,view,1129,
1760784667474,57,view,1064,
1762424912474,6,view,1022,
1765684733474,66,view,1177,
1765855046474,1,view,1147,
1763478999474,48,addtocart,1029,
1761245877474,96,view,1130,
1758584491474,75,addtocart,1190,
1765264500474,34,view,1028,
1759498998474,76,addtocart,1149,
1759388111474,66,view,1154,
1759175916474,77,view,1132,
1762649945474,58,view,1093,
1760961967474,42,transaction,1128,tx_44911
1763072312474,93,view,1195,
1765008972474,47,view,1065,
1759398176474,80,view,1179,
1765254874474,72,view,1021,
1765123654474,10,addtocart,1135,
1766143828474,97,view,1057,
1762738757474,63,transaction,1079,tx_18385
1760882601474,12,addtocart,1060,
1760307477474,71,view,1039,
1758821827474,23,view,1089,
1760639907474,94,addtocart,1028,
1765892637474,12,view,1054,
1761203329474,93,view,1188,
1765164218474,4,view,1152,
1765816201474,3,view,1109,
1765115197474,2,view,1003,
1760148048474,72,view,1107,
1764996270474,63,view,1196,
1761593451474,41,view,1025,
1761924676474,69,view,1166,
1760007789474,85,addtocart,1037,
1764446347474,12,view,1107,
1761470972474,31,view,1199,
1759147356474,22,view,1151,
1759397245474,45,view,1081,
1765148587474,70,view,1027,
1763671674474,65,view,1185,
1762717720474,30,addtocart,1147,
1759434067474,11,view,1142,
1761937650474,50,view,1042,
1764865475474,26,view,1062,
1762668775474,57,view,1183,
1758503412474,10,view,1070,
1763485813474,31,view,1151,
1761986840474,49,view,1152,
1760234229474,53,view,1037,
1760956432474,59,view,1123,
1765673739474,95,addtocart,1029,
1758833593474,84,view,1041,
